,top 3,top 3 __aporte,EEM top 3,EEM top 3 __aporte,SPY top 3,SPY top 3 __aporte,top 5,top 5 __aporte,EEM top 5,EEM top 5 __aporte,SPY top 5,SPY top 5 __aporte,top 10,top 10 __aporte,EEM top 10,EEM top 10 __aporte,SPY top 10,SPY top 10 __aporte
2025-02-14,3460.6947741575186,0.0,3614.4502975709456,0.0,3872.478039954712,0.0,4808.35732334383,0.0,5069.5180845594405,0.0,5422.072690743102,0.0,7176.054330670848,0.0,7839.029268410127,0.0,8372.633509909061,0.0
2025-02-17,3578.49235067269,100.0,3704.9592257942804,100.0,3962.309421214686,100.0,4827.464789439592,0.0,5056.206195875843,0.0,5407.835039966517,0.0,7292.118733989228,100.0,7918.445007092199,100.0,8450.648073934006,100.0
2025-02-18,3580.045677724339,0.0,3729.687326346662,0.0,3975.4012231554475,0.0,4832.896614091871,0.0,5089.95295733943,0.0,5425.702979530371,0.0,7294.932064900954,0.0,7971.29527950293,0.0,8478.569722420789,0.0
2025-02-19,3597.4226267898243,0.0,3737.043021834343,0.0,3998.884973388607,0.0,4869.257715246137,0.0,5099.991370944864,0.0,5457.7540471983175,0.0,7344.717161143436,0.0,7987.016281181601,0.0,8528.654884274642,0.0
2025-02-20,3622.9597175598187,0.0,3781.272145884096,0.0,3992.691533691468,0.0,4907.727309548967,0.0,5160.3514336148055,0.0,5449.301123246247,0.0,7402.871695789743,0.0,8081.545226078355,0.0,8515.44577471661,0.0
2025-02-21,3589.358643486985,0.0,3741.7910558995127,0.0,3894.668930461415,0.0,4860.379791440679,0.0,5106.4710749835485,0.0,5315.518015440972,0.0,7323.896996309902,0.0,7997.164043773722,0.0,8306.387259812918,0.0
2025-02-24,3601.8582730166895,0.0,3693.3418103286135,0.0,3886.472537339705,0.0,4868.646805357829,0.0,5040.351757411687,0.0,5304.331422670704,0.0,7410.281684436771,100.0,7993.615620347812,100.0,8388.906334831056,100.0
2025-02-25,3575.387902796931,0.0,3700.610219026022,0.0,3872.1270482545287,0.0,4833.623320219489,0.0,5050.271049595561,0.0,5284.752427117023,0.0,7362.309931281642,0.0,8009.346865459272,0.0,8357.941761401891,0.0
2025-02-26,3557.9226577673976,0.0,3715.12944123719,0.0,3850.9800866746773,0.0,4801.799962653787,0.0,5070.085621586611,0.0,5255.890652918356,0.0,7317.567630345564,0.0,8040.771273873874,0.0,8312.296287709423,0.0
2025-02-27,3515.473068715247,0.0,3655.056877006018,0.0,3802.273363751291,0.0,4751.547649525534,0.0,4988.103809383891,0.0,5189.414793790152,0.0,7258.4848210780265,0.0,7910.754337328832,0.0,8207.16338568703,0.0
2025-02-28,3505.2620985290077,0.0,3637.4795649836974,0.0,3896.4024922405033,0.0,4726.065793634174,0.0,4964.115822327151,0.0,5317.884013432625,0.0,7201.078914298851,0.0,7872.711209137336,0.0,8410.340028436649,0.0
2025-03-03,3486.320835261007,0.0,3599.0066083055317,0.0,3821.2532235070316,0.0,4817.98808092643,100.0,5011.611276372775,100.0,5315.3188663219935,100.0,7365.11739385347,200.0,7989.442981267523,200.0,8448.13119498181,200.0
2025-03-04,3489.600921408108,0.0,3604.6153394441267,0.0,3750.383378963788,0.0,4808.730566825549,0.0,5019.4214260278095,0.0,5216.739735413654,0.0,7333.633825796988,0.0,8001.893816318963,0.0,8291.450203314944,0.0
2025-03-05,3496.3370925445042,0.0,3662.68955476822,0.0,3740.055750303944,0.0,4827.703359936756,0.0,5100.2896833166615,0.0,5202.374123859218,0.0,7370.013748211336,0.0,8130.812899418994,0.0,8268.617599258587,0.0
2025-03-06,3464.846410750174,0.0,3583.0082759637367,0.0,3616.5112400700636,0.0,4793.102792517472,0.0,4989.333622705158,0.0,5030.525144567034,0.0,7306.121087810382,0.0,7953.928246800191,0.0,7995.482015242593,0.0
2025-03-07,3456.0587157481696,0.0,3603.1742591803704,0.0,3639.1367474599883,0.0,4786.974056181536,0.0,5017.414723933035,0.0,5061.996962647543,0.0,7288.317485080671,0.0,7998.694758953484,0.0,8045.503106126407,0.0
2025-03-10,3380.022578099799,0.0,3493.6666761569377,0.0,3518.5143342170213,0.0,4695.314438202938,0.0,4864.925579661373,0.0,4894.212586342012,0.0,7251.816942881612,100.0,7855.598625547367,100.0,7878.827774101,100.0
2025-03-11,3365.9479720300433,0.0,3529.559378526567,0.0,3496.086314684871,0.0,4679.339987459972,0.0,4914.906113600937,0.0,4863.015471578686,0.0,7248.516409010494,0.0,7936.3042822507705,0.0,7828.6058660958115,0.0
2025-03-12,3331.366080881303,0.0,3524.6230092087526,0.0,3490.561435313469,0.0,4634.890322646746,0.0,4908.0322267677175,0.0,4855.330428521002,0.0,7172.239371013214,0.0,7925.204729940052,0.0,7816.234288519264,0.0
2025-03-13,3331.7467700183806,0.0,3519.1938369852746,0.0,3452.864024853089,0.0,4630.886119982588,0.0,4900.472112631288,0.0,4802.893768265431,0.0,7161.355083654004,0.0,7912.997097727261,0.0,7731.8204205243155,0.0
2025-03-14,3337.301381486189,0.0,3593.604691384362,0.0,3534.1223308311373,0.0,4643.744971531612,0.0,5004.089115203723,0.0,4915.923128411861,0.0,7184.791832385856,0.0,8080.311801654962,0.0,7913.777956348513,0.0
2025-03-17,3351.2646455704935,0.0,3646.2584852340115,0.0,3552.9854255954215,0.0,4672.5901539145,0.0,5077.409443760982,0.0,4942.161474214499,0.0,7213.8409846283475,0.0,8198.705200034385,0.0,7956.017112087924,0.0
2025-03-18,3378.6978237776384,0.0,3615.169756818354,0.0,3502.3832176753212,0.0,4696.144236977688,0.0,5034.118436310079,0.0,4871.774390526702,0.0,7251.644029636582,0.0,8128.801401289423,0.0,7842.706196365752,0.0
2025-03-19,3413.5598227168634,0.0,3617.258478008021,0.0,3533.955519836219,0.0,4764.925846261434,0.0,5037.026977417834,0.0,4915.69109625473,0.0,7357.842920222925,0.0,8133.49794415617,0.0,7913.404425086466,0.0
2025-03-20,3469.906259626612,0.0,3592.7171391936604,0.0,3532.6408368205857,0.0,4826.627284420772,0.0,5002.853200116202,0.0,4913.8623874444265,0.0,7455.321264810377,0.0,8078.316117917598,0.0,7910.460523179637,0.0
2025-03-21,3491.5655529220508,0.0,3593.253509198615,0.0,3551.775465483931,0.0,4858.588185509573,0.0,5003.600094539495,0.0,4940.478433747948,0.0,7527.359031298353,0.0,8079.522159553586,0.0,7953.30771078202,0.0
2025-03-24,3497.299041196893,0.0,3616.349337433243,0.0,3622.3691840039037,0.0,4866.429195118046,0.0,5035.761000538033,0.0,5038.673476563943,0.0,7744.146404651876,200.0,8331.45371838661,200.0,8311.384585655973,200.0
2025-03-25,3503.694056667029,0.0,3616.5956479428664,0.0,3641.8962010708406,0.0,4864.687339559582,0.0,5036.103987551357,0.0,5065.835330580942,0.0,7732.458999462762,0.0,8332.021175902408,0.0,8356.188563497511,0.0
2025-03-26,3513.4562887958928,0.0,3600.0849861922434,0.0,3603.7831102375144,0.0,4874.573971433896,0.0,5013.11291595431,0.0,5012.82046375296,0.0,7741.617728337909,0.0,8293.983419756627,0.0,8268.739565459802,0.0
2025-03-27,3532.6494891516822,0.0,3633.230651639284,0.0,3609.4119668900535,0.0,4901.055317954967,0.0,5059.268205120471,0.0,5020.650138001452,0.0,7774.983575168123,0.0,8370.345394740254,0.0,8281.654757159027,0.0
2025-03-28,3463.506426240748,0.0,3546.1593048587415,0.0,3517.4243078786776,0.0,4815.593739077438,0.0,4938.021485993223,0.0,4892.696372361388,0.0,7656.600822907555,0.0,8169.7478229319495,0.0,8070.592667034726,0.0
2025-03-31,3383.217059206633,0.0,3532.9930746491427,0.0,3533.5400376173125,0.0,4824.006244037643,100.0,5019.687530275145,100.0,5015.113165312287,100.0,7505.4551375027695,0.0,8139.4150681558995,0.0,8107.56957936265,0.0
2025-04-01,3406.751402947655,0.0,3545.961232933011,0.0,3545.1695695453222,0.0,4842.282429115644,0.0,5038.112729830519,0.0,5031.618827638929,0.0,7543.515427815433,0.0,8169.29149890787,0.0,8134.253086066408,0.0
2025-04-02,3422.4444450437404,0.0,3558.3436327717673,0.0,3575.169585079514,0.0,4875.870334208491,0.0,5055.705681968322,0.0,5074.19750830008,0.0,7597.566110446219,0.0,8197.81844184209,0.0,8203.086949765722,0.0
2025-04-03,3385.909125712175,0.0,3446.976701713307,0.0,3363.865134393247,0.0,4820.723362458077,0.0,4897.475200530233,0.0,4774.295505989572,0.0,7519.175134165456,0.0,7941.247976630654,0.0,7718.257142227129,0.0
2025-04-04,3282.0962512041688,0.0,3215.44787052343,0.0,3128.207145419381,0.0,4658.303324422896,0.0,4568.518318287145,0.0,4439.828803919661,0.0,7264.7114045382705,0.0,7407.8449335220685,0.0,7177.5490924531605,0.0
2025-04-07,3184.907721191426,100.0,3212.4835274801717,100.0,3239.464129676723,100.0,4515.085644737854,100.0,4522.226259990783,100.0,4555.805713576748,100.0,7003.688215956638,100.0,7270.6326017848205,100.0,7303.377803080063,100.0
2025-04-08,3154.8801406458474,0.0,3187.3350623616566,0.0,3208.9357917468565,0.0,4507.06791562294,0.0,4486.82466232201,0.0,4512.872323732185,0.0,7004.68859369167,0.0,7213.715500479419,0.0,7234.551609402109,0.0
2025-04-09,3049.4038720304547,0.0,3388.062963229844,0.0,3524.918676803698,0.0,4380.553383093334,0.0,4769.390153056514,0.0,4957.2534236636975,0.0,6815.30395370549,0.0,7668.011626095609,0.0,7946.935601475402,0.0
2025-04-10,3165.5602304439035,0.0,3338.2908032818304,0.0,3379.1942905506226,0.0,4511.6888983657145,0.0,4699.325679010815,0.0,4752.314592757279,0.0,7012.944939172921,0.0,7555.3651064531805,0.0,7618.399706239424,0.0
2025-04-11,3170.1944245779214,0.0,3349.508458068565,0.0,3346.068169721821,0.0,4506.537596109614,0.0,4715.116817741377,0.0,4705.727822693075,0.0,6998.795295051165,0.0,7580.753391221125,0.0,7543.716806266286,0.0
2025-04-14,3266.51656128891,100.0,3454.5764219804955,100.0,3453.1229160659573,100.0,4495.434264595084,0.0,4722.251011361724,0.0,4715.649233277009,0.0,6983.704091675757,0.0,7592.223427822887,0.0,7559.621744797359,0.0
2025-04-15,3327.4782831390335,0.0,3452.3536609351013,0.0,3444.5054997480397,0.0,4585.555736524389,0.0,4719.212596716199,0.0,4703.881128393354,0.0,7137.463531292668,0.0,7587.338400999938,0.0,7540.756384552632,0.0
2025-04-16,3331.4557346085558,0.0,3426.3626954327083,0.0,3381.9576589317758,0.0,4594.570571660058,0.0,4683.684112717695,0.0,4618.4646272268155,0.0,7148.487477218857,0.0,7530.217297543244,0.0,7403.825835302609,0.0
2025-04-17,3322.5975763587353,0.0,3421.175875858671,0.0,3355.8418498701394,0.0,4587.872001215441,0.0,4676.593963018472,0.0,4582.800389963516,0.0,7146.839292546447,0.0,7518.818072782914,0.0,7346.652765341276,0.0
2025-04-18,3329.978692071332,0.0,3421.175875858671,0.0,3355.8418498701394,0.0,4592.559416013019,0.0,4676.593963018472,0.0,4582.800389963516,0.0,7156.195770301037,0.0,7518.818072782914,0.0,7346.652765341276,0.0
2025-04-21,3337.258128908279,0.0,3420.359570563213,0.0,3275.9639264489197,0.0,4711.201820515989,100.0,4775.478110295536,100.0,4573.717603890504,100.0,7179.608013957592,0.0,7517.024054810406,0.0,7171.782973126565,0.0
2025-04-22,3278.4767066221493,0.0,3436.7980333063333,0.0,3327.3337810223193,0.0,4645.673643252609,0.0,4798.429357781996,0.0,4645.43732164281,0.0,7079.975204232146,0.0,7553.151344153789,0.0,7284.242529041409,0.0
2025-04-23,3403.628684341801,0.0,3525.85344005121,0.0,3426.973026758071,0.0,4797.370109746303,0.0,4922.767789674873,0.0,4784.548063547095,0.0,7311.590711061608,0.0,7748.871010727303,0.0,7502.3740659162495,0.0
2025-04-24,3414.9804621730505,0.0,3574.3535370386844,0.0,3506.495265329601,0.0,4813.336751510147,0.0,4990.483229157967,0.0,4895.572565227015,0.0,7332.272573153863,0.0,7855.461089400069,0.0,7676.465188216982,0.0
2025-04-25,3395.359961247533,0.0,3553.801430082064,0.0,3517.9880686060956,0.0,4770.849747421124,0.0,4961.788545202377,0.0,4911.618174349681,0.0,7272.011275920728,0.0,7810.293124107896,0.0,7701.625383109972,0.0
2025-04-28,3436.8512022056207,0.0,3569.373274248274,0.0,3528.254088971836,0.0,4829.877976307175,0.0,4983.5298269064,0.0,4925.9510177884,0.0,7457.569696163752,100.0,7944.5158205116795,100.0,7824.099888847462,100.0
2025-04-29,3444.917549485257,0.0,3558.50773653152,0.0,3529.941349049345,0.0,4829.1071650235845,0.0,4968.359451847148,0.0,4928.3066759373005,0.0,7436.393201494991,0.0,7920.331900911033,0.0,7827.841482012805,0.0
2025-04-30,3412.5916092668635,0.0,3573.7026606768463,0.0,3537.5058770661544,0.0,4796.041972702295,0.0,4989.574480895002,0.0,4938.867846857492,0.0,7396.782690843448,0.0,7954.151932045054,0.0,7844.616244068774,0.0
2025-05-02,3469.46903526333,0.0,3705.1462130071495,0.0,3645.1486882713825,0.0,4855.948277085008,0.0,5173.094895618384,0.0,5089.15271921727,0.0,7496.167100369616,0.0,8246.711802016142,0.0,8083.320171265662,0.0
2025-05-05,3471.1152404293875,0.0,3724.3266801801656,0.0,3615.6898622267613,0.0,4860.494178322769,0.0,5199.874507305497,0.0,5048.023953975864,0.0,7713.439637468947,200.0,8489.40263684706,200.0,8217.993584299682,200.0
2025-05-06,3459.446614018503,0.0,3712.7757071722813,0.0,3588.594283824524,0.0,4857.5472061161645,0.0,5183.747133088323,0.0,5010.194622912307,0.0,7706.7287442449715,0.0,8463.07281426916,0.0,8156.408852766501,0.0
2025-05-07,3462.500962522707,0.0,3660.515747049849,0.0,3594.350350305321,0.0,4860.236528270547,0.0,5110.782203389864,0.0,5018.230920986237,0.0,7716.8419502573515,0.0,8343.949042010967,0.0,8169.49164449158,0.0
2025-05-08,3471.751467438021,0.0,3669.8815277520944,0.0,3631.094946378599,0.0,4850.814940262146,0.0,5123.858629948734,0.0,5069.531670836181,0.0,7704.292826993375,0.0,8365.297836093103,0.0,8253.007340332239,0.0
2025-05-09,3506.043373834653,0.0,3721.5452570413663,0.0,3652.954972927548,0.0,4890.746638838365,0.0,5195.991107025268,0.0,5100.051417235471,0.0,7775.768989699333,0.0,8483.062532190193,0.0,8302.692342303411,0.0
2025-05-12,3679.688076888887,100.0,3900.091577230724,100.0,3871.8550404346006,100.0,4993.032190842386,0.0,5305.656838060318,0.0,5266.053041206423,0.0,8027.057240933319,100.0,8762.104650401452,100.0,8672.936757388277,100.0
2025-05-13,3765.855704093831,0.0,3954.0989006503964,0.0,3944.517113017587,0.0,5092.727371627067,0.0,5379.12801665515,0.0,5364.879656436068,0.0,8177.420840612522,0.0,8883.4397037766,0.0,8835.699452166815,0.0
2025-05-14,3793.9961372239823,0.0,3952.161128332459,0.0,3917.7873812240705,0.0,5129.257701110036,0.0,5376.491884978323,0.0,5328.524941723897,0.0,8216.38373225512,0.0,8879.086225530718,0.0,8775.824980895004,0.0
2025-05-15,3843.4719554479184,0.0,3951.735061578939,0.0,3938.1997324142562,0.0,5183.559003525247,0.0,5375.912266797692,0.0,5356.287480078428,0.0,8305.729988891335,0.0,8878.12900660176,0.0,8821.548549854393,0.0
2025-05-16,3902.297032094209,0.0,3945.3763718539967,0.0,3959.333321346199,0.0,5247.069401538884,0.0,5367.261950528914,0.0,5385.0309632678645,0.0,8384.682716073223,0.0,8863.843315174754,0.0,8868.887687903018,0.0
2025-05-19,3963.509373596737,100.0,4055.719575176257,100.0,4065.483175559067,100.0,5507.775580290734,300.0,5681.332770751337,300.0,5693.395289448065,300.0,8636.029346523577,300.0,9187.080777202345,300.0,9182.663331902686,300.0
2025-05-20,3921.6455794861467,0.0,4034.802549670037,0.0,4035.269233738701,0.0,5432.427653663924,0.0,5652.031784755538,0.0,5651.082996761705,0.0,8536.204824349536,0.0,9139.69919684836,0.0,9114.419424921578,0.0
2025-05-21,3935.076826910555,0.0,4004.9079837088757,0.0,3948.108798556427,0.0,5452.755742997143,0.0,5610.154881258048,0.0,5529.021536988288,0.0,8569.447749172681,0.0,9071.981548427695,0.0,8917.5510829364,0.0
2025-05-22,3917.7670446245493,0.0,3976.671832212667,0.0,3934.5973704782605,0.0,5420.132694516766,0.0,5570.601117778644,0.0,5510.099825188714,0.0,8504.780641566575,0.0,9008.020566948417,0.0,8887.032964961909,0.0
2025-05-23,3931.758688419011,0.0,4010.547462277346,0.0,3924.831991245316,0.0,5447.431312283639,0.0,5618.05477517505,0.0,5496.424165562629,0.0,8559.412155429778,0.0,9084.756185379161,0.0,8864.976007416599,0.0
2025-05-26,3903.3726072662976,0.0,3978.4679792089105,0.0,3893.4381272918617,0.0,5419.268072535894,0.0,5573.117196270192,0.0,5452.459483031237,0.0,8510.839554919143,0.0,9012.089227820145,0.0,8794.06702294331,0.0
2025-05-27,3902.6311751774247,0.0,3963.53979575429,0.0,3968.9159576801853,0.0,5414.569138005619,0.0,5552.205499517873,0.0,5558.160356810292,0.0,8489.684587090895,0.0,8978.273668161159,0.0,8964.54799053042,0.0
2025-05-28,3925.515228626628,0.0,3963.37568957837,0.0,3963.8393565876995,0.0,5439.677591201215,0.0,5551.975616317653,0.0,5551.050968947092,0.0,8533.212149106683,0.0,8977.901932229648,0.0,8953.081525982514,0.0
2025-05-29,3983.734735089665,0.0,4014.6735083386343,0.0,4016.1212369011528,0.0,5520.858438341185,0.0,5623.834622688449,0.0,5624.267705616816,0.0,8654.373611601657,0.0,9094.102570836263,0.0,9071.170049423827,0.0
2025-05-30,3914.776528942372,0.0,3915.4512071170534,0.0,3960.614211345743,0.0,5414.134801526907,0.0,5484.842046631207,0.0,5546.534402050756,0.0,8489.12994437873,0.0,8869.342628900944,0.0,8945.796924946304,0.0
2025-06-02,3908.2384698189057,0.0,3952.541835468097,0.0,3991.716386644038,0.0,5398.086408441214,0.0,5536.799337669848,0.0,5590.09059714202,0.0,8676.763011078538,200.0,9153.360912813834,200.0,9216.047075376402,200.0
2025-06-03,3892.838050273101,0.0,3927.3880824993594,0.0,3979.3842862241777,0.0,5382.545434167643,0.0,5501.563459449036,0.0,5572.820442671444,0.0,8670.725820115635,0.0,9095.109441022048,0.0,9187.574807559988,0.0
2025-06-04,3943.898150568877,0.0,4000.1868993038893,0.0,4002.420247832115,0.0,5457.6449680627775,0.0,5603.5414921796455,0.0,5605.080528285622,0.0,8782.761979259732,0.0,9263.698129510596,0.0,9240.76007576082,0.0
2025-06-05,3942.415458619493,0.0,4007.5911517349987,0.0,3969.9732628269007,0.0,5457.835173486289,0.0,5613.913516477689,0.0,5559.641031033225,0.0,8775.528027894668,0.0,9280.84501817433,0.0,9165.846702089626,0.0
2025-06-06,3917.943333405346,0.0,4009.2851622870144,0.0,3999.60818354306,0.0,5432.322304267884,0.0,5616.2865202036055,0.0,5601.142449369644,0.0,8750.394348127717,0.0,9284.768035467549,0.0,9234.267601256961,0.0
2025-06-09,3961.9665796462878,0.0,4059.7671069939925,0.0,4019.3534455366566,0.0,5604.144914207573,100.0,5787.002633948365,100.0,5728.794164250447,100.0,8958.253474405,100.0,9501.674947201467,100.0,9379.855325038514,100.0
2025-06-10,3993.08825731643,0.0,4075.711850125885,0.0,4034.9946975391103,0.0,5652.476580180439,0.0,5809.731097939052,0.0,5751.087678470434,0.0,9028.49354779404,0.0,9538.99279385697,0.0,9416.356887509564,0.0
2025-06-11,4018.8372580738833,0.0,4089.4729236535018,0.0,4020.176177167386,0.0,5683.345462861704,0.0,5829.346845998364,0.0,5729.9668056289,0.0,9063.024583098704,0.0,9571.199874740676,0.0,9381.775311367695,0.0
2025-06-12,3948.127670337168,0.0,4070.7374469098872,0.0,4010.9484295783814,0.0,5586.793303125239,0.0,5802.640325548758,0.0,5716.814474724593,0.0,8925.249939746784,0.0,9527.350460400627,0.0,9360.240768926062,0.0
2025-06-13,3887.6812414333294,0.0,3974.710197448684,0.0,3935.019685743578,0.0,5510.675989900109,0.0,5665.7581027716315,0.0,5608.593052927832,0.0,8798.904114104778,0.0,9302.603649461078,0.0,9183.047933851247,0.0
2025-06-16,4029.287944232717,100.0,4138.606111659049,100.0,4087.434543931402,100.0,5673.93190872483,100.0,5856.838653475365,100.0,5783.300076775127,100.0,8896.331765046176,0.0,9452.14873204358,0.0,9305.367056403195,0.0
2025-06-17,4014.305783118029,0.0,4086.1656890843747,0.0,4054.3807436602788,0.0,5650.341582587905,0.0,5782.626446356962,0.0,5736.532344205682,0.0,8861.41722197847,0.0,9332.380225359497,0.0,9230.117473608409,0.0
2025-06-18,4051.101165979332,0.0,4109.733424337254,0.0,4078.025815111417,0.0,5690.803134267831,0.0,5815.978840636544,0.0,5769.987691825071,0.0,8902.266813859143,0.0,9386.206497509456,0.0,9283.947343313452,0.0
2025-06-19,3998.575438507466,0.0,4111.574006825034,0.0,4079.8521970503425,0.0,5622.372202743399,0.0,5818.583581065688,0.0,5772.571834688788,0.0,8820.629984767747,0.0,9390.41019773091,0.0,9288.105245817878,0.0
2025-06-20,3998.258802014565,0.0,4075.225068056523,0.0,4057.796908563484,0.0,5626.337131146058,0.0,5767.143588022503,0.0,5741.365866684059,0.0,8825.193594685064,0.0,9307.392977386115,0.0,9237.894642394323,0.0
2025-06-23,3997.855799690948,0.0,4112.906695604805,0.0,4102.123592333202,0.0,5635.598667100198,0.0,5820.469564642724,0.0,5804.083571614455,0.0,8825.03141707395,0.0,9393.453921202063,0.0,9338.807833403764,0.0
2025-06-24,4010.1749370278717,0.0,4183.733360445559,0.0,4112.333843699919,0.0,5649.333245520209,0.0,5920.701463292723,0.0,5818.530028647192,0.0,8855.868227950223,0.0,9555.214705438919,0.0,9362.052275775692,0.0
2025-06-25,4009.310146175726,0.0,4182.4665050067515,0.0,4109.961082459596,0.0,5649.784851912106,0.0,5918.908645203203,0.0,5815.172815188274,0.0,8866.058999682102,0.0,9552.321338516205,0.0,9356.650497706562,0.0
2025-06-26,3990.242174136967,0.0,4184.606851345005,0.0,4116.768709701067,0.0,5627.098282230836,0.0,5921.937602979687,0.0,5824.80490855273,0.0,8825.978533028365,0.0,9557.209668398644,0.0,9372.148597941366,0.0
2025-06-27,3984.7901464485935,0.0,4165.11936145304,0.0,4134.224731841544,0.0,5642.5375746917725,0.0,5894.3594568650005,0.0,5849.503387048269,0.0,8861.120353185559,0.0,9512.702255056232,0.0,9411.888608849435,0.0
2025-06-30,4086.3821464604325,100.0,4265.556539001629,100.0,4241.509419085557,100.0,5749.946753445731,100.0,5994.978138202612,100.0,5959.810471319535,100.0,9079.688761827128,200.0,9713.700723405256,200.0,9628.472773798885,200.0
2025-07-01,4083.7075041264625,0.0,4251.864053016092,0.0,4218.655230719,0.0,5725.943012369702,0.0,5975.734188816312,0.0,5927.697697850821,0.0,9047.542106602628,0.0,9682.519631370296,0.0,9576.592438589798,0.0
2025-07-02,4090.5942968710924,0.0,4263.694492292282,0.0,4231.1861161140305,0.0,5704.6013630883535,0.0,5992.361145739194,0.0,5945.305038684761,0.0,9017.178985213051,0.0,9709.46039408311,0.0,9605.03827636508,0.0
2025-07-03,4098.32876323031,0.0,4284.940223337857,0.0,4266.446611658986,0.0,5727.095475327299,0.0,6022.220717868594,0.0,5994.85010620887,0.0,9047.831343096661,0.0,9757.8420463106,0.0,9685.081649560852,0.0
2025-07-04,4096.213749667606,0.0,4295.406703815876,0.0,4276.867919272153,0.0,5726.025889331658,0.0,6036.930714342896,0.0,6009.493246681062,0.0,9060.317907607445,0.0,9781.676745970832,0.0,9708.738623224346,0.0
2025-07-07,4167.721985290705,100.0,4331.283011003537,100.0,4341.648488349132,100.0,5890.09920202143,200.0,6146.8087963619955,200.0,6160.005879692216,200.0,9108.211866836285,100.0,9735.65163633662,100.0,9728.788469105837,100.0
2025-07-08,4194.235761388359,0.0,4374.744224473937,0.0,4355.629075234862,0.0,5919.582556410025,0.0,6208.487464918573,0.0,6179.8417778882,0.0,9159.23085211147,0.0,9833.34168174934,0.0,9760.116240769115,0.0
2025-07-09,4213.691631457749,0.0,4371.968764245518,0.0,4386.222575571259,0.0,5943.208233205014,0.0,6204.548626633786,0.0,6223.248364685426,0.0,9195.188406633768,0.0,9827.10313445383,0.0,9828.670315126134,0.0
2025-07-10,4202.00595172917,0.0,4381.2705581286655,0.0,4396.117065371874,0.0,5925.43274667743,0.0,6217.7494145568135,0.0,6237.2868377474215,0.0,9179.701080682165,0.0,9848.011263663873,0.0,9850.841939231179,0.0
2025-07-11,4199.318063722051,0.0,4377.397682272327,0.0,4391.30155560673,0.0,5915.812111503595,0.0,6212.253161524979,0.0,6230.454509301993,0.0,9158.773643925433,0.0,9839.305997794083,0.0,9840.051319953336,0.0
2025-07-14,4393.339435353042,200.0,4591.493651322535,200.0,4607.455216115712,200.0,6116.969741838824,200.0,6432.257678969568,200.0,6453.373601895717,200.0,9463.498261721548,300.0,10170.9902455795,300.0,10176.248526271478,300.0
2025-07-15,4429.105398536908,0.0,4631.010983960453,0.0,4593.983206685468,0.0,6170.4444654496965,0.0,6487.617804805618,0.0,6434.504203074968,0.0,9566.374882691794,0.0,10258.528296443585,0.0,10146.493594388276,0.0
2025-07-16,4449.241757092425,0.0,4676.504461081218,0.0,4632.7335319412305,0.0,6199.902137697943,0.0,6551.349955991057,0.0,6488.779353747237,0.0,9613.358019927336,0.0,10359.304589992313,0.0,10232.07943771828,0.0
2025-07-17,4467.304298777688,0.0,4691.812027314519,0.0,4649.722741358093,0.0,6221.302598939289,0.0,6572.7944396226785,0.0,6512.575074036472,0.0,9626.614371025285,0.0,10393.213622360812,0.0,10269.602627674887,0.0
2025-07-18,4478.261132562074,0.0,4689.490844113599,0.0,4654.426899449538,0.0,6239.240844914355,0.0,6569.542676775504,0.0,6519.1638932919,0.0,9653.29887055849,0.0,10388.071781058703,0.0,10279.992458850667,0.0
2025-07-21,4499.769615290538,0.0,4713.870990743228,0.0,4657.132084476099,0.0,6268.655237212494,0.0,6603.697005907084,0.0,6522.95287632479,0.0,9680.282919400624,0.0,10442.078222619242,0.0,10285.967261393198,0.0
2025-07-22,4447.096155023451,0.0,4691.004283135831,0.0,4632.391165437964,0.0,6200.209569001084,0.0,6571.662864782212,0.0,6488.299822454862,0.0,9556.765093264077,0.0,10391.424322671815,0.0,10231.323270493449,0.0
2025-07-23,4444.765491099903,0.0,4720.445729705621,0.0,4654.04430094549,0.0,6197.511107848282,0.0,6612.90760672451,0.0,6518.628011558854,0.0,9570.967815058906,0.0,10456.64246051914,0.0,10279.147433282247,0.0
2025-07-24,4426.313794052236,0.0,4680.920511242141,0.0,4641.7029735145325,0.0,6173.567472729398,0.0,6557.536433576653,0.0,6501.342288112922,0.0,9549.51369534791,0.0,10369.086941122821,0.0,10251.889780371755,0.0
2025-07-25,4422.391632474734,0.0,4673.9791550826,0.0,4668.501262923629,0.0,6163.939922841388,0.0,6547.812235995151,0.0,6538.8769716501,0.0,9515.928915946391,0.0,10353.71057971384,0.0,10311.077779020567,0.0
2025-07-28,4399.936792611305,0.0,4642.55338027709,0.0,4667.055136489974,0.0,6239.703929171089,100.0,6603.7876338371825,100.0,6636.851473036612,100.0,9486.151715048982,0.0,10284.096795337908,0.0,10307.88379420704,0.0
2025-07-29,4474.523283182535,0.0,4708.546753843748,0.0,4718.992783750237,0.0,6357.274822273543,0.0,6697.659731490625,0.0,6710.710135650265,0.0,9668.783027031495,0.0,10430.284073333169,0.0,10422.595794996887,0.0
2025-07-30,4515.821365262285,0.0,4692.631597424519,0.0,4731.742225242596,0.0,6409.275331663271,0.0,6675.02125982579,0.0,6728.840658447688,0.0,9720.508952599157,0.0,10395.02911863009,0.0,10450.754828370364,0.0
